hour,day,hour_of_day,base_load_kw,solar_gen_kw,ev_plugged_in,ev_soc_kwh,ev_capacity_kwh,ev_daily_discharge_kwh,home_battery_soc_kwh,home_battery_capacity_kwh
369,15,9,0.4826,2.4799,0,6.0,60.0,12.0,5.0,10.0
370,15,10,0.5895,2.5726,0,6.0,60.0,12.0,5.0,10.0
371,15,11,0.6003,2.9701,0,6.0,60.0,12.0,5.0,10.0
372,15,12,0.6926,2.1658,0,6.0,60.0,12.0,5.0,10.0
373,15,13,0.655,3.8719,0,6.0,60.0,12.0,5.0,10.0
374,15,14,0.6848,4.2201,0,6.0,60.0,12.0,5.0,10.0
375,15,15,0.4953,2.7074,0,6.0,60.0,12.0,5.0,10.0
376,15,16,0.6167,3.2232,0,6.0,60.0,12.0,5.0,10.0
377,15,17,0.5532,2.7586,0,6.0,60.0,12.0,5.0,10.0
378,15,18,0.5512,2.0744,1,6.0,60.0,12.0,5.0,10.0
379,15,19,0.4344,0.7131,1,6.0,60.0,12.0,5.0,10.0
380,15,20,0.4014,0.0,1,6.0,60.0,12.0,5.0,10.0
381,15,21,0.3482,0.0,1,6.0,60.0,12.0,5.0,10.0
382,15,22,0.3412,0.0,1,6.0,60.0,12.0,5.0,10.0
383,15,23,0.303,0.0,1,6.0,60.0,12.0,5.0,10.0
384,16,0,0.3481,0.0,1,6.0,60.0,12.0,5.0,10.0
385,16,1,0.3811,0.0,1,6.0,60.0,12.0,5.0,10.0
386,16,2,0.3201,0.0,1,6.0,60.0,12.0,5.0,10.0
387,16,3,0.3624,0.0,1,6.0,60.0,12.0,5.0,10.0
388,16,4,0.393,0.0,1,6.0,60.0,12.0,5.0,10.0
389,16,5,0.4725,0.0,1,6.0,60.0,12.0,5.0,10.0
390,16,6,0.5454,0.0,1,6.0,60.0,12.0,5.0,10.0
391,16,7,0.5043,0.9149,0,6.0,60.0,12.0,5.0,10.0
392,16,8,0.5887,1.3129,0,6.0,60.0,12.0,5.0,10.0
393,16,9,0.5875,2.8465,0,6.0,60.0,12.0,5.0,10.0
394,16,10,0.5107,2.6738,0,6.0,60.0,12.0,5.0,10.0
395,16,11,0.6087,3.8232,0,6.0,60.0,12.0,5.0,10.0
396,16,12,0.6629,4.2672,0,6.0,60.0,12.0,5.0,10.0
397,16,13,0.6801,3.7208,0,6.0,60.0,12.0,5.0,10.0
398,16,14,0.649,1.992,0,6.0,60.0,12.0,5.0,10.0
399,16,15,0.5657,3.5385,0,6.0,60.0,12.0,5.0,10.0
400,16,16,0.6434,2.1234,0,6.0,60.0,12.0,5.0,10.0
401,16,17,0.5383,2.6398,0,6.0,60.0,12.0,5.0,10.0
402,16,18,0.5291,1.8937,1,6.0,60.0,12.0,5.0,10.0
403,16,19,0.458,0.5368,1,6.0,60.0,12.0,5.0,10.0
404,16,20,0.4337,0.0,1,6.0,60.0,12.0,5.0,10.0
405,16,21,0.3783,0.0,1,6.0,60.0,12.0,5.0,10.0
406,16,22,0.3333,0.0,1,6.0,60.0,12.0,5.0,10.0
407,16,23,0.328,0.0,1,6.0,60.0,12.0,5.0,10.0
408,17,0,0.3536,0.0,1,6.0,60.0,12.0,5.0,10.0
409,17,1,0.4566,0.0,1,6.0,60.0,12.0,5.0,10.0
410,17,2,0.3478,0.0,1,6.0,60.0,12.0,5.0,10.0
411,17,3,0.4089,0.0,1,6.0,60.0,12.0,5.0,10.0
412,17,4,0.4476,0.0,1,6.0,60.0,12.0,5.0,10.0
413,17,5,0.4491,0.0,1,6.0,60.0,12.0,5.0,10.0
414,17,6,0.3922,0.0,1,6.0,60.0,12.0,5.0,10.0
415,17,7,0.5474,0.9168,0,6.0,60.0,12.0,5.0,10.0
416,17,8,0.5388,1.4908,0,6.0,60.0,12.0,5.0,10.0
417,17,9,0.6557,1.9144,0,6.0,60.0,12.0,5.0,10.0
418,17,10,0.516,3.7859,0,6.0,60.0,12.0,5.0,10.0
419,17,11,0.6947,2.2198,0,6.0,60.0,12.0,5.0,10.0
420,17,12,0.5981,3.3257,0,6.0,60.0,12.0,5.0,10.0
421,17,13,0.6577,3.8425,0,6.0,60.0,12.0,5.0,10.0
422,17,14,0.6435,3.8578,0,6.0,60.0,12.0,5.0,10.0
423,17,15,0.6102,1.8774,0,6.0,60.0,12.0,5.0,10.0
424,17,16,0.5993,2.0236,0,6.0,60.0,12.0,5.0,10.0
425,17,17,0.5563,1.9022,0,6.0,60.0,12.0,5.0,10.0
426,17,18,0.516,1.8698,1,6.0,60.0,12.0,5.0,10.0
427,17,19,0.4794,0.9118,1,6.0,60.0,12.0,5.0,10.0
428,17,20,0.4095,0.0,1,6.0,60.0,12.0,5.0,10.0
429,17,21,0.3516,0.0,1,6.0,60.0,12.0,5.0,10.0
430,17,22,0.3952,0.0,1,6.0,60.0,12.0,5.0,10.0
431,17,23,0.3776,0.0,1,6.0,60.0,12.0,5.0,10.0
432,18,0,0.3202,0.0,1,6.0,60.0,12.0,5.0,10.0
433,18,1,0.3569,0.0,1,6.0,60.0,12.0,5.0,10.0
434,18,2,0.4486,0.0,1,6.0,60.0,12.0,5.0,10.0
435,18,3,0.3946,0.0,1,6.0,60.0,12.0,5.0,10.0
436,18,4,0.4559,0.0,1,6.0,60.0,12.0,5.0,10.0
437,18,5,0.3756,0.0,1,6.0,60.0,12.0,5.0,10.0
438,18,6,0.473,0.0,1,6.0,60.0,12.0,5.0,10.0
439,18,7,0.523,0.6584,0,6.0,60.0,12.0,5.0,10.0
440,18,8,0.6204,1.2559,0,6.0,60.0,12.0,5.0,10.0
441,18,9,0.6069,2.5873,0,6.0,60.0,12.0,5.0,10.0
442,18,10,0.6357,3.0976,0,6.0,60.0,12.0,5.0,10.0
443,18,11,0.66,1.9792,0,6.0,60.0,12.0,5.0,10.0
444,18,12,0.6815,1.7904,0,6.0,60.0,12.0,5.0,10.0
445,18,13,0.5776,4.2952,0,6.0,60.0,12.0,5.0,10.0
446,18,14,0.7073,2.4101,0,6.0,60.0,12.0,5.0,10.0
447,18,15,0.5685,2.5132,0,6.0,60.0,12.0,5.0,10.0
448,18,16,0.5154,3.8279,0,6.0,60.0,12.0,5.0,10.0
449,18,17,0.4751,1.8953,0,6.0,60.0,12.0,5.0,10.0
450,18,18,0.3811,1.4956,1,6.0,60.0,12.0,5.0,10.0
451,18,19,0.4976,0.8117,1,6.0,60.0,12.0,5.0,10.0
452,18,20,0.4518,0.0,1,6.0,60.0,12.0,5.0,10.0
453,18,21,0.4682,0.0,1,6.0,60.0,12.0,5.0,10.0
454,18,22,0.411,0.0,1,6.0,60.0,12.0,5.0,10.0
455,18,23,0.436,0.0,1,6.0,60.0,12.0,5.0,10.0
456,19,0,0.3921,0.0,1,6.0,60.0,12.0,5.0,10.0
457,19,1,0.3285,0.0,1,6.0,60.0,12.0,5.0,10.0
458,19,2,0.2679,0.0,1,6.0,60.0,12.0,5.0,10.0
459,19,3,0.3945,0.0,1,6.0,60.0,12.0,5.0,10.0
460,19,4,0.4832,0.0,1,6.0,60.0,12.0,5.0,10.0
461,19,5,0.4799,0.0,1,6.0,60.0,12.0,5.0,10.0
462,19,6,0.557,0.0,1,6.0,60.0,12.0,5.0,10.0
463,19,7,0.618,0.9682,0,6.0,60.0,12.0,5.0,10.0
464,19,8,0.59,1.564,0,6.0,60.0,12.0,5.0,10.0
465,19,9,0.6566,1.9473,0,6.0,60.0,12.0,5.0,10.0
466,19,10,0.5005,3.3574,0,6.0,60.0,12.0,5.0,10.0
467,19,11,0.6003,3.4528,0,6.0,60.0,12.0,5.0,10.0
468,19,12,0.6476,4.7467,0,6.0,60.0,12.0,5.0,10.0
469,19,13,0.6658,3.138,0,6.0,60.0,12.0,5.0,10.0
470,19,14,0.6077,2.7681,0,6.0,60.0,12.0,5.0,10.0
471,19,15,0.5826,3.7437,0,6.0,60.0,12.0,5.0,10.0
472,19,16,0.5684,3.8729,0,6.0,60.0,12.0,5.0,10.0
473,19,17,0.5012,2.4334,0,6.0,60.0,12.0,5.0,10.0
474,19,18,0.4234,1.7041,1,6.0,60.0,12.0,5.0,10.0
475,19,19,0.492,1.0838,1,6.0,60.0,12.0,5.0,10.0
476,19,20,0.3545,0.0,1,6.0,60.0,12.0,5.0,10.0
477,19,21,0.3867,0.0,1,6.0,60.0,12.0,5.0,10.0
478,19,22,0.3805,0.0,1,6.0,60.0,12.0,5.0,10.0
479,19,23,0.2966,0.0,1,6.0,60.0,12.0,5.0,10.0
480,20,0,0.3185,0.0,1,6.0,60.0,12.0,5.0,10.0
481,20,1,0.4033,0.0,1,6.0,60.0,12.0,5.0,10.0
482,20,2,0.3012,0.0,1,6.0,60.0,12.0,5.0,10.0
483,20,3,0.4386,0.0,1,6.0,60.0,12.0,5.0,10.0
484,20,4,0.3603,0.0,1,6.0,60.0,12.0,5.0,10.0
485,20,5,0.417,0.0,1,6.0,60.0,12.0,5.0,10.0
486,20,6,0.5035,0.0,1,6.0,60.0,12.0,5.0,10.0
487,20,7,0.6791,0.641,0,6.0,60.0,12.0,5.0,10.0
488,20,8,0.5442,1.7921,0,6.0,60.0,12.0,5.0,10.0
489,20,9,0.6115,3.0163,0,6.0,60.0,12.0,5.0,10.0
490,20,10,0.5506,3.1667,0,6.0,60.0,12.0,5.0,10.0
491,20,11,0.595,2.6372,0,6.0,60.0,12.0,5.0,10.0
492,20,12,0.62,2.9191,0,6.0,60.0,12.0,5.0,10.0
493,20,13,0.6472,1.7289,0,6.0,60.0,12.0,5.0,10.0
494,20,14,0.7443,3.1685,0,6.0,60.0,12.0,5.0,10.0
495,20,15,0.5991,2.4387,0,6.0,60.0,12.0,5.0,10.0
496,20,16,0.5882,3.2678,0,6.0,60.0,12.0,5.0,10.0
497,20,17,0.4978,2.5904,0,6.0,60.0,12.0,5.0,10.0
498,20,18,0.4726,1.728,1,6.0,60.0,12.0,5.0,10.0
499,20,19,0.4835,0.7061,1,6.0,60.0,12.0,5.0,10.0
500,20,20,0.4635,0.0,1,6.0,60.0,12.0,5.0,10.0
501,20,21,0.4256,0.0,1,6.0,60.0,12.0,5.0,10.0
502,20,22,0.3906,0.0,1,6.0,60.0,12.0,5.0,10.0
503,20,23,0.3744,0.0,1,6.0,60.0,12.0,5.0,10.0
504,21,0,0.3475,0.0,1,6.0,60.0,12.0,5.0,10.0
505,21,1,0.3744,0.0,1,6.0,60.0,12.0,5.0,10.0
506,21,2,0.3379,0.0,1,6.0,60.0,12.0,5.0,10.0
507,21,3,0.4129,0.0,1,6.0,60.0,12.0,5.0,10.0
508,21,4,0.4043,0.0,1,6.0,60.0,12.0,5.0,10.0
509,21,5,0.3837,0.0,1,6.0,60.0,12.0,5.0,10.0
510,21,6,0.481,0.0,1,6.0,60.0,12.0,5.0,10.0
511,21,7,0.5582,0.5476,0,6.0,60.0,12.0,5.0,10.0
512,21,8,0.5209,2.0675,0,6.0,60.0,12.0,5.0,10.0
513,21,9,0.7438,2.3811,0,6.0,60.0,12.0,5.0,10.0
514,21,10,0.6539,1.7379,0,6.0,60.0,12.0,5.0,10.0
515,21,11,0.581,3.458,0,6.0,60.0,12.0,5.0,10.0
516,21,12,0.7146,3.4017,0,6.0,60.0,12.0,5.0,10.0
517,21,13,0.5912,3.9991,0,6.0,60.0,12.0,5.0,10.0
518,21,14,0.5781,4.7448,0,6.0,60.0,12.0,5.0,10.0
519,21,15,0.5731,3.66,0,6.0,60.0,12.0,5.0,10.0
520,21,16,0.5234,1.9058,0,6.0,60.0,12.0,5.0,10.0
521,21,17,0.4489,2.6395,0,6.0,60.0,12.0,5.0,10.0
522,21,18,0.4661,1.8321,1,6.0,60.0,12.0,5.0,10.0
523,21,19,0.4296,0.7019,1,6.0,60.0,12.0,5.0,10.0
524,21,20,0.4184,0.0,1,6.0,60.0,12.0,5.0,10.0
525,21,21,0.3975,0.0,1,6.0,60.0,12.0,5.0,10.0
526,21,22,0.4148,0.0,1,6.0,60.0,12.0,5.0,10.0
527,21,23,0.376,0.0,1,6.0,60.0,12.0,5.0,10.0
528,22,0,0.3445,0.0,1,6.0,60.0,12.0,5.0,10.0
529,22,1,0.3176,0.0,1,6.0,60.0,12.0,5.0,10.0
530,22,2,0.3484,0.0,1,6.0,60.0,12.0,5.0,10.0
531,22,3,0.3542,0.0,1,6.0,60.0,12.0,5.0,10.0
532,22,4,0.43,0.0,1,6.0,60.0,12.0,5.0,10.0
533,22,5,0.493,0.0,1,6.0,60.0,12.0,5.0,10.0
534,22,6,0.5183,0.0,1,6.0,60.0,12.0,5.0,10.0
535,22,7,0.6053,0.9119,0,6.0,60.0,12.0,5.0,10.0
536,22,8,0.5831,0.6822,0,6.0,60.0,12.0,5.0,10.0
537,22,9,0.5285,2.1555,0,6.0,60.0,12.0,5.0,10.0
538,22,10,0.69,2.8272,0,6.0,60.0,12.0,5.0,10.0
539,22,11,0.7002,1.8768,0,6.0,60.0,12.0,5.0,10.0
540,22,12,0.6385,3.5482,0,6.0,60.0,12.0,5.0,10.0
541,22,13,0.6416,4.5788,0,6.0,60.0,12.0,5.0,10.0
542,22,14,0.6342,2.8822,0,6.0,60.0,12.0,5.0,10.0
543,22,15,0.6167,3.6406,0,6.0,60.0,12.0,5.0,10.0
544,22,16,0.5537,1.3957,0,6.0,60.0,12.0,5.0,10.0
545,22,17,0.4758,2.1092,0,6.0,60.0,12.0,5.0,10.0
546,22,18,0.4799,0.6194,1,6.0,60.0,12.0,5.0,10.0
547,22,19,0.4218,1.0672,1,6.0,60.0,12.0,5.0,10.0
548,22,20,0.4743,0.0,1,6.0,60.0,12.0,5.0,10.0
549,22,21,0.3525,0.0,1,6.0,60.0,12.0,5.0,10.0
550,22,22,0.41,0.0,1,6.0,60.0,12.0,5.0,10.0
551,22,23,0.3861,0.0,1,6.0,60.0,12.0,5.0,10.0
552,23,0,0.331,0.0,1,6.0,60.0,12.0,5.0,10.0
553,23,1,0.3825,0.0,1,6.0,60.0,12.0,5.0,10.0
554,23,2,0.3543,0.0,1,6.0,60.0,12.0,5.0,10.0
555,23,3,0.3541,0.0,1,6.0,60.0,12.0,5.0,10.0
556,23,4,0.4414,0.0,1,6.0,60.0,12.0,5.0,10.0
557,23,5,0.4404,0.0,1,6.0,60.0,12.0,5.0,10.0
558,23,6,0.555,0.0,1,6.0,60.0,12.0,5.0,10.0
559,23,7,0.5041,0.6381,0,6.0,60.0,12.0,5.0,10.0
560,23,8,0.5258,2.0782,0,6.0,60.0,12.0,5.0,10.0
561,23,9,0.5227,2.3185,0,6.0,60.0,12.0,5.0,10.0
562,23,10,0.6304,2.1694,0,6.0,60.0,12.0,5.0,10.0
563,23,11,0.6993,1.953,0,6.0,60.0,12.0,5.0,10.0
564,23,12,0.6506,2.1524,0,6.0,60.0,12.0,5.0,10.0
565,23,13,0.8057,2.3777,0,6.0,60.0,12.0,5.0,10.0
566,23,14,0.661,3.3695,0,6.0,60.0,12.0,5.0,10.0
567,23,15,0.6106,2.8378,0,6.0,60.0,12.0,5.0,10.0
568,23,16,0.5368,2.8778,0,6.0,60.0,12.0,5.0,10.0
569,23,17,0.5914,1.597,0,6.0,60.0,12.0,5.0,10.0
570,23,18,0.4589,1.8008,1,6.0,60.0,12.0,5.0,10.0
571,23,19,0.4201,0.7993,1,6.0,60.0,12.0,5.0,10.0
572,23,20,0.3788,0.0,1,6.0,60.0,12.0,5.0,10.0
573,23,21,0.4165,0.0,1,6.0,60.0,12.0,5.0,10.0
574,23,22,0.3744,0.0,1,6.0,60.0,12.0,5.0,10.0
575,23,23,0.3692,0.0,1,6.0,60.0,12.0,5.0,10.0
576,24,0,0.3499,0.0,1,6.0,60.0,12.0,5.0,10.0
577,24,1,0.3433,0.0,1,6.0,60.0,12.0,5.0,10.0
578,24,2,0.3465,0.0,1,6.0,60.0,12.0,5.0,10.0
579,24,3,0.397,0.0,1,6.0,60.0,12.0,5.0,10.0
580,24,4,0.4684,0.0,1,6.0,60.0,12.0,5.0,10.0
581,24,5,0.4621,0.0,1,6.0,60.0,12.0,5.0,10.0
582,24,6,0.4999,0.0,1,6.0,60.0,12.0,5.0,10.0
583,24,7,0.6375,0.842,0,6.0,60.0,12.0,5.0,10.0
584,24,8,0.5018,1.1332,0,6.0,60.0,12.0,5.0,10.0
585,24,9,0.6228,2.2609,0,6.0,60.0,12.0,5.0,10.0
586,24,10,0.7041,2.4741,0,6.0,60.0,12.0,5.0,10.0
587,24,11,0.5965,3.8022,0,6.0,60.0,12.0,5.0,10.0
588,24,12,0.6414,3.3866,0,6.0,60.0,12.0,5.0,10.0
589,24,13,0.7203,3.3073,0,6.0,60.0,12.0,5.0,10.0
590,24,14,0.4958,2.9534,0,6.0,60.0,12.0,5.0,10.0
591,24,15,0.7243,2.4197,0,6.0,60.0,12.0,5.0,10.0
592,24,16,0.5766,2.6306,0,6.0,60.0,12.0,5.0,10.0
593,24,17,0.536,2.2319,0,6.0,60.0,12.0,5.0,10.0
594,24,18,0.4608,0.8565,1,6.0,60.0,12.0,5.0,10.0
595,24,19,0.5324,1.0006,1,6.0,60.0,12.0,5.0,10.0
596,24,20,0.4854,0.0,1,6.0,60.0,12.0,5.0,10.0
597,24,21,0.4192,0.0,1,6.0,60.0,12.0,5.0,10.0
598,24,22,0.3417,0.0,1,6.0,60.0,12.0,5.0,10.0
599,24,23,0.3995,0.0,1,6.0,60.0,12.0,5.0,10.0
600,25,0,0.3338,0.0,1,6.0,60.0,12.0,5.0,10.0
601,25,1,0.4389,0.0,1,6.0,60.0,12.0,5.0,10.0
602,25,2,0.3491,0.0,1,6.0,60.0,12.0,5.0,10.0
603,25,3,0.373,0.0,1,6.0,60.0,12.0,5.0,10.0
604,25,4,0.4256,0.0,1,6.0,60.0,12.0,5.0,10.0
605,25,5,0.4566,0.0,1,6.0,60.0,12.0,5.0,10.0
606,25,6,0.5243,0.0,1,6.0,60.0,12.0,5.0,10.0
607,25,7,0.6067,0.8893,0,6.0,60.0,12.0,5.0,10.0
608,25,8,0.5535,1.4137,0,6.0,60.0,12.0,5.0,10.0
609,25,9,0.6664,2.0283,0,6.0,60.0,12.0,5.0,10.0
610,25,10,0.5582,3.1293,0,6.0,60.0,12.0,5.0,10.0
611,25,11,0.7209,3.2855,0,6.0,60.0,12.0,5.0,10.0
612,25,12,0.6503,2.2647,0,6.0,60.0,12.0,5.0,10.0
613,25,13,0.7003,3.2051,0,6.0,60.0,12.0,5.0,10.0
614,25,14,0.5759,4.3904,0,6.0,60.0,12.0,5.0,10.0
615,25,15,0.5778,3.2039,0,6.0,60.0,12.0,5.0,10.0
616,25,16,0.6175,2.2646,0,6.0,60.0,12.0,5.0,10.0
617,25,17,0.6055,2.4925,0,6.0,60.0,12.0,5.0,10.0
618,25,18,0.4433,2.0051,1,6.0,60.0,12.0,5.0,10.0
619,25,19,0.4972,0.9006,1,6.0,60.0,12.0,5.0,10.0
620,25,20,0.4306,0.0,1,6.0,60.0,12.0,5.0,10.0
621,25,21,0.4576,0.0,1,6.0,60.0,12.0,5.0,10.0
622,25,22,0.3644,0.0,1,6.0,60.0,12.0,5.0,10.0
623,25,23,0.3795,0.0,1,6.0,60.0,12.0,5.0,10.0
624,26,0,0.3645,0.0,1,6.0,60.0,12.0,5.0,10.0
625,26,1,0.357,0.0,1,6.0,60.0,12.0,5.0,10.0
626,26,2,0.4095,0.0,1,6.0,60.0,12.0,5.0,10.0
627,26,3,0.3627,0.0,1,6.0,60.0,12.0,5.0,10.0
628,26,4,0.4605,0.0,1,6.0,60.0,12.0,5.0,10.0
629,26,5,0.4193,0.0,1,6.0,60.0,12.0,5.0,10.0
630,26,6,0.6336,0.0,1,6.0,60.0,12.0,5.0,10.0
631,26,7,0.5683,0.9578,0,6.0,60.0,12.0,5.0,10.0
632,26,8,0.5246,1.8689,0,6.0,60.0,12.0,5.0,10.0
633,26,9,0.6478,2.2178,0,6.0,60.0,12.0,5.0,10.0
634,26,10,0.6843,2.7219,0,6.0,60.0,12.0,5.0,10.0
635,26,11,0.5483,2.4641,0,6.0,60.0,12.0,5.0,10.0
636,26,12,0.5862,4.2805,0,6.0,60.0,12.0,5.0,10.0
637,26,13,0.5919,3.807,0,6.0,60.0,12.0,5.0,10.0
638,26,14,0.5479,3.8103,0,6.0,60.0,12.0,5.0,10.0
639,26,15,0.6766,2.8768,0,6.0,60.0,12.0,5.0,10.0
640,26,16,0.6026,3.27,0,6.0,60.0,12.0,5.0,10.0
641,26,17,0.5355,2.0408,0,6.0,60.0,12.0,5.0,10.0
642,26,18,0.4342,1.5209,1,6.0,60.0,12.0,5.0,10.0
643,26,19,0.4651,0.5423,1,6.0,60.0,12.0,5.0,10.0
644,26,20,0.3861,0.0,1,6.0,60.0,12.0,5.0,10.0
645,26,21,0.3367,0.0,1,6.0,60.0,12.0,5.0,10.0
646,26,22,0.3522,0.0,1,6.0,60.0,12.0,5.0,10.0
647,26,23,0.3142,0.0,1,6.0,60.0,12.0,5.0,10.0
648,27,0,0.367,0.0,1,6.0,60.0,12.0,5.0,10.0
649,27,1,0.3617,0.0,1,6.0,60.0,12.0,5.0,10.0
650,27,2,0.3564,0.0,1,6.0,60.0,12.0,5.0,10.0
651,27,3,0.3806,0.0,1,6.0,60.0,12.0,5.0,10.0
652,27,4,0.4042,0.0,1,6.0,60.0,12.0,5.0,10.0
653,27,5,0.4234,0.0,1,6.0,60.0,12.0,5.0,10.0
654,27,6,0.4042,0.0,1,6.0,60.0,12.0,5.0,10.0
655,27,7,0.5173,1.0027,0,6.0,60.0,12.0,5.0,10.0
656,27,8,0.5324,1.4639,0,6.0,60.0,12.0,5.0,10.0
657,27,9,0.5437,2.4692,0,6.0,60.0,12.0,5.0,10.0
658,27,10,0.5932,3.1053,0,6.0,60.0,12.0,5.0,10.0
659,27,11,0.6547,2.9318,0,6.0,60.0,12.0,5.0,10.0
660,27,12,0.8508,3.3196,0,6.0,60.0,12.0,5.0,10.0
661,27,13,0.6163,3.579,0,6.0,60.0,12.0,5.0,10.0
662,27,14,0.6984,4.2804,0,6.0,60.0,12.0,5.0,10.0
663,27,15,0.653,2.3083,0,6.0,60.0,12.0,5.0,10.0
664,27,16,0.6273,2.9395,0,6.0,60.0,12.0,5.0,10.0
665,27,17,0.5247,2.9751,0,6.0,60.0,12.0,5.0,10.0
666,27,18,0.5028,1.3709,1,6.0,60.0,12.0,5.0,10.0
667,27,19,0.3861,0.4951,1,6.0,60.0,12.0,5.0,10.0
668,27,20,0.3626,0.0,1,6.0,60.0,12.0,5.0,10.0
669,27,21,0.3578,0.0,1,6.0,60.0,12.0,5.0,10.0
670,27,22,0.3573,0.0,1,6.0,60.0,12.0,5.0,10.0
671,27,23,0.3189,0.0,1,6.0,60.0,12.0,5.0,10.0
672,28,0,0.3175,0.0,1,6.0,60.0,12.0,5.0,10.0
673,28,1,0.3659,0.0,1,6.0,60.0,12.0,5.0,10.0
674,28,2,0.3485,0.0,1,6.0,60.0,12.0,5.0,10.0
675,28,3,0.3559,0.0,1,6.0,60.0,12.0,5.0,10.0
676,28,4,0.3966,0.0,1,6.0,60.0,12.0,5.0,10.0
677,28,5,0.3897,0.0,1,6.0,60.0,12.0,5.0,10.0
678,28,6,0.4476,0.0,1,6.0,60.0,12.0,5.0,10.0
679,28,7,0.4387,0.6151,0,6.0,60.0,12.0,5.0,10.0
680,28,8,0.6355,0.9368,0,6.0,60.0,12.0,5.0,10.0
681,28,9,0.5838,2.6556,0,6.0,60.0,12.0,5.0,10.0
682,28,10,0.5025,3.4818,0,6.0,60.0,12.0,5.0,10.0
683,28,11,0.6523,2.9202,0,6.0,60.0,12.0,5.0,10.0
684,28,12,0.6425,3.7501,0,6.0,60.0,12.0,5.0,10.0
685,28,13,0.7659,3.0509,0,6.0,60.0,12.0,5.0,10.0
686,28,14,0.6367,3.4879,0,6.0,60.0,12.0,5.0,10.0
687,28,15,0.5888,3.8514,0,6.0,60.0,12.0,5.0,10.0
688,28,16,0.5535,3.3771,0,6.0,60.0,12.0,5.0,10.0
689,28,17,0.5098,1.9484,0,6.0,60.0,12.0,5.0,10.0
690,28,18,0.5361,1.7612,1,6.0,60.0,12.0,5.0,10.0
691,28,19,0.4507,1.0444,1,6.0,60.0,12.0,5.0,10.0
692,28,20,0.3663,0.0,1,6.0,60.0,12.0,5.0,10.0
693,28,21,0.4499,0.0,1,6.0,60.0,12.0,5.0,10.0
694,28,22,0.3905,0.0,1,6.0,60.0,12.0,5.0,10.0
695,28,23,0.3955,0.0,1,6.0,60.0,12.0,5.0,10.0
696,29,0,0.3959,0.0,1,6.0,60.0,12.0,5.0,10.0
697,29,1,0.3583,0.0,1,6.0,60.0,12.0,5.0,10.0
698,29,2,0.379,0.0,1,6.0,60.0,12.0,5.0,10.0
699,29,3,0.3848,0.0,1,6.0,60.0,12.0,5.0,10.0
700,29,4,0.3744,0.0,1,6.0,60.0,12.0,5.0,10.0
701,29,5,0.4864,0.0,1,6.0,60.0,12.0,5.0,10.0
702,29,6,0.5538,0.0,1,6.0,60.0,12.0,5.0,10.0
703,29,7,0.5395,0.8721,0,6.0,60.0,12.0,5.0,10.0
704,29,8,0.4838,1.2387,0,6.0,60.0,12.0,5.0,10.0
705,29,9,0.5127,2.3537,0,6.0,60.0,12.0,5.0,10.0
706,29,10,0.6521,2.5149,0,6.0,60.0,12.0,5.0,10.0
707,29,11,0.7005,2.6599,0,6.0,60.0,12.0,5.0,10.0
708,29,12,0.6763,2.271,0,6.0,60.0,12.0,5.0,10.0
709,29,13,0.5958,4.5754,0,6.0,60.0,12.0,5.0,10.0
710,29,14,0.5226,4.0552,0,6.0,60.0,12.0,5.0,10.0
711,29,15,0.6413,2.8397,0,6.0,60.0,12.0,5.0,10.0
712,29,16,0.5652,2.9325,0,6.0,60.0,12.0,5.0,10.0
713,29,17,0.5653,2.1814,0,6.0,60.0,12.0,5.0,10.0
714,29,18,0.4964,1.341,1,6.0,60.0,12.0,5.0,10.0
715,29,19,0.4869,0.3124,1,6.0,60.0,12.0,5.0,10.0
716,29,20,0.4224,0.0,1,6.0,60.0,12.0,5.0,10.0
717,29,21,0.3624,0.0,1,6.0,60.0,12.0,5.0,10.0
718,29,22,0.3867,0.0,1,6.0,60.0,12.0,5.0,10.0
719,29,23,0.2921,0.0,1,6.0,60.0,12.0,5.0,10.0
