hour,day,hour_of_day,base_load_kw,solar_gen_kw,ev_plugged_in,ev_soc_kwh,ev_capacity_kwh,ev_daily_discharge_kwh,home_battery_soc_kwh,home_battery_capacity_kwh
369,15,9,0.5901,1.8391,0,6.0,60.0,12.0,5.0,10.0
370,15,10,0.7792,2.4966,0,6.0,60.0,12.0,5.0,10.0
371,15,11,0.7304,3.8479,0,6.0,60.0,12.0,5.0,10.0
372,15,12,0.7277,2.633,0,6.0,60.0,12.0,5.0,10.0
373,15,13,0.5959,4.1891,0,6.0,60.0,12.0,5.0,10.0
374,15,14,0.6582,3.6425,0,6.0,60.0,12.0,5.0,10.0
375,15,15,0.5776,3.3875,0,6.0,60.0,12.0,5.0,10.0
376,15,16,0.5414,2.4912,0,6.0,60.0,12.0,5.0,10.0
377,15,17,0.602,2.6017,0,6.0,60.0,12.0,5.0,10.0
378,15,18,0.5454,1.8492,1,6.0,60.0,12.0,5.0,10.0
379,15,19,0.4688,0.7836,1,6.0,60.0,12.0,5.0,10.0
380,15,20,0.483,0.0,1,6.0,60.0,12.0,5.0,10.0
381,15,21,0.3855,0.0,1,6.0,60.0,12.0,5.0,10.0
382,15,22,0.4216,0.0,1,6.0,60.0,12.0,5.0,10.0
383,15,23,0.3461,0.0,1,6.0,60.0,12.0,5.0,10.0
384,16,0,0.3742,0.0,1,6.0,60.0,12.0,5.0,10.0
385,16,1,0.3769,0.0,1,6.0,60.0,12.0,5.0,10.0
386,16,2,0.4124,0.0,1,6.0,60.0,12.0,5.0,10.0
387,16,3,0.4265,0.0,1,6.0,60.0,12.0,5.0,10.0
388,16,4,0.4404,0.0,1,6.0,60.0,12.0,5.0,10.0
389,16,5,0.4898,0.0,1,6.0,60.0,12.0,5.0,10.0
390,16,6,0.4715,0.0,1,6.0,60.0,12.0,5.0,10.0
391,16,7,0.4659,0.9162,0,6.0,60.0,12.0,5.0,10.0
392,16,8,0.6305,1.5229,0,6.0,60.0,12.0,5.0,10.0
393,16,9,0.6511,1.7413,0,6.0,60.0,12.0,5.0,10.0
394,16,10,0.6672,3.7904,0,6.0,60.0,12.0,5.0,10.0
395,16,11,0.6206,2.6277,0,6.0,60.0,12.0,5.0,10.0
396,16,12,0.6692,4.6172,0,6.0,60.0,12.0,5.0,10.0
397,16,13,0.6481,3.5153,0,6.0,60.0,12.0,5.0,10.0
398,16,14,0.6205,2.7131,0,6.0,60.0,12.0,5.0,10.0
399,16,15,0.4865,3.2378,0,6.0,60.0,12.0,5.0,10.0
400,16,16,0.6398,3.3906,0,6.0,60.0,12.0,5.0,10.0
401,16,17,0.5467,1.9367,0,6.0,60.0,12.0,5.0,10.0
402,16,18,0.5861,1.8723,1,6.0,60.0,12.0,5.0,10.0
403,16,19,0.4172,0.9549,1,6.0,60.0,12.0,5.0,10.0
404,16,20,0.4409,0.0,1,6.0,60.0,12.0,5.0,10.0
405,16,21,0.3951,0.0,1,6.0,60.0,12.0,5.0,10.0
406,16,22,0.4811,0.0,1,6.0,60.0,12.0,5.0,10.0
407,16,23,0.3314,0.0,1,6.0,60.0,12.0,5.0,10.0
408,17,0,0.3201,0.0,1,6.0,60.0,12.0,5.0,10.0
409,17,1,0.3334,0.0,1,6.0,60.0,12.0,5.0,10.0
410,17,2,0.3727,0.0,1,6.0,60.0,12.0,5.0,10.0
411,17,3,0.3597,0.0,1,6.0,60.0,12.0,5.0,10.0
412,17,4,0.4118,0.0,1,6.0,60.0,12.0,5.0,10.0
413,17,5,0.4569,0.0,1,6.0,60.0,12.0,5.0,10.0
414,17,6,0.5892,0.0,1,6.0,60.0,12.0,5.0,10.0
415,17,7,0.607,0.7752,0,6.0,60.0,12.0,5.0,10.0
416,17,8,0.701,1.849,0,6.0,60.0,12.0,5.0,10.0
417,17,9,0.5503,1.0788,0,6.0,60.0,12.0,5.0,10.0
418,17,10,0.7008,3.5072,0,6.0,60.0,12.0,5.0,10.0
419,17,11,0.601,3.3899,0,6.0,60.0,12.0,5.0,10.0
420,17,12,0.6228,3.7226,0,6.0,60.0,12.0,5.0,10.0
421,17,13,0.5883,4.9588,0,6.0,60.0,12.0,5.0,10.0
422,17,14,0.6578,2.2431,0,6.0,60.0,12.0,5.0,10.0
423,17,15,0.4474,3.7463,0,6.0,60.0,12.0,5.0,10.0
424,17,16,0.5106,2.9285,0,6.0,60.0,12.0,5.0,10.0
425,17,17,0.5045,2.2538,0,6.0,60.0,12.0,5.0,10.0
426,17,18,0.5418,1.8949,1,6.0,60.0,12.0,5.0,10.0
427,17,19,0.5051,0.6,1,6.0,60.0,12.0,5.0,10.0
428,17,20,0.5233,0.0,1,6.0,60.0,12.0,5.0,10.0
429,17,21,0.3957,0.0,1,6.0,60.0,12.0,5.0,10.0
430,17,22,0.3776,0.0,1,6.0,60.0,12.0,5.0,10.0
431,17,23,0.3167,0.0,1,6.0,60.0,12.0,5.0,10.0
432,18,0,0.3536,0.0,1,6.0,60.0,12.0,5.0,10.0
433,18,1,0.3477,0.0,1,6.0,60.0,12.0,5.0,10.0
434,18,2,0.3609,0.0,1,6.0,60.0,12.0,5.0,10.0
435,18,3,0.4152,0.0,1,6.0,60.0,12.0,5.0,10.0
436,18,4,0.4216,0.0,1,6.0,60.0,12.0,5.0,10.0
437,18,5,0.358,0.0,1,6.0,60.0,12.0,5.0,10.0
438,18,6,0.4371,0.0,1,6.0,60.0,12.0,5.0,10.0
439,18,7,0.4933,0.9481,0,6.0,60.0,12.0,5.0,10.0
440,18,8,0.5183,0.6482,0,6.0,60.0,12.0,5.0,10.0
441,18,9,0.6639,2.9726,0,6.0,60.0,12.0,5.0,10.0
442,18,10,0.499,1.1903,0,6.0,60.0,12.0,5.0,10.0
443,18,11,0.5698,4.1634,0,6.0,60.0,12.0,5.0,10.0
444,18,12,0.5886,3.8279,0,6.0,60.0,12.0,5.0,10.0
445,18,13,0.6623,1.648,0,6.0,60.0,12.0,5.0,10.0
446,18,14,0.5578,3.7786,0,6.0,60.0,12.0,5.0,10.0
447,18,15,0.6183,4.1872,0,6.0,60.0,12.0,5.0,10.0
448,18,16,0.5336,3.0952,0,6.0,60.0,12.0,5.0,10.0
449,18,17,0.513,2.4895,0,6.0,60.0,12.0,5.0,10.0
450,18,18,0.472,1.3849,1,6.0,60.0,12.0,5.0,10.0
451,18,19,0.4011,0.6517,1,6.0,60.0,12.0,5.0,10.0
452,18,20,0.4987,0.0,1,6.0,60.0,12.0,5.0,10.0
453,18,21,0.4115,0.0,1,6.0,60.0,12.0,5.0,10.0
454,18,22,0.376,0.0,1,6.0,60.0,12.0,5.0,10.0
455,18,23,0.3748,0.0,1,6.0,60.0,12.0,5.0,10.0
456,19,0,0.3375,0.0,1,6.0,60.0,12.0,5.0,10.0
457,19,1,0.3331,0.0,1,6.0,60.0,12.0,5.0,10.0
458,19,2,0.3742,0.0,1,6.0,60.0,12.0,5.0,10.0
459,19,3,0.3992,0.0,1,6.0,60.0,12.0,5.0,10.0
460,19,4,0.4168,0.0,1,6.0,60.0,12.0,5.0,10.0
461,19,5,0.5122,0.0,1,6.0,60.0,12.0,5.0,10.0
462,19,6,0.4045,0.0,1,6.0,60.0,12.0,5.0,10.0
463,19,7,0.5738,0.8212,0,6.0,60.0,12.0,5.0,10.0
464,19,8,0.6616,1.3368,0,6.0,60.0,12.0,5.0,10.0
465,19,9,0.6838,2.7578,0,6.0,60.0,12.0,5.0,10.0
466,19,10,0.6128,3.4484,0,6.0,60.0,12.0,5.0,10.0
467,19,11,0.7208,3.4241,0,6.0,60.0,12.0,5.0,10.0
468,19,12,0.6654,4.1395,0,6.0,60.0,12.0,5.0,10.0
469,19,13,0.6612,4.1913,0,6.0,60.0,12.0,5.0,10.0
470,19,14,0.683,3.6986,0,6.0,60.0,12.0,5.0,10.0
471,19,15,0.5231,4.312,0,6.0,60.0,12.0,5.0,10.0
472,19,16,0.5177,3.1693,0,6.0,60.0,12.0,5.0,10.0
473,19,17,0.5424,1.3867,0,6.0,60.0,12.0,5.0,10.0
474,19,18,0.571,1.9711,1,6.0,60.0,12.0,5.0,10.0
475,19,19,0.3748,0.642,1,6.0,60.0,12.0,5.0,10.0
476,19,20,0.4351,0.0,1,6.0,60.0,12.0,5.0,10.0
477,19,21,0.3758,0.0,1,6.0,60.0,12.0,5.0,10.0
478,19,22,0.3642,0.0,1,6.0,60.0,12.0,5.0,10.0
479,19,23,0.3264,0.0,1,6.0,60.0,12.0,5.0,10.0
480,20,0,0.3616,0.0,1,6.0,60.0,12.0,5.0,10.0
481,20,1,0.3513,0.0,1,6.0,60.0,12.0,5.0,10.0
482,20,2,0.3256,0.0,1,6.0,60.0,12.0,5.0,10.0
483,20,3,0.3914,0.0,1,6.0,60.0,12.0,5.0,10.0
484,20,4,0.4418,0.0,1,6.0,60.0,12.0,5.0,10.0
485,20,5,0.5125,0.0,1,6.0,60.0,12.0,5.0,10.0
486,20,6,0.5094,0.0,1,6.0,60.0,12.0,5.0,10.0
487,20,7,0.5731,0.611,0,6.0,60.0,12.0,5.0,10.0
488,20,8,0.5981,0.9789,0,6.0,60.0,12.0,5.0,10.0
489,20,9,0.7015,1.7314,0,6.0,60.0,12.0,5.0,10.0
490,20,10,0.6155,3.4231,0,6.0,60.0,12.0,5.0,10.0
491,20,11,0.6547,3.7206,0,6.0,60.0,12.0,5.0,10.0
492,20,12,0.5984,3.9342,0,6.0,60.0,12.0,5.0,10.0
493,20,13,0.6111,4.2787,0,6.0,60.0,12.0,5.0,10.0
494,20,14,0.6572,3.3817,0,6.0,60.0,12.0,5.0,10.0
495,20,15,0.6229,3.5891,0,6.0,60.0,12.0,5.0,10.0
496,20,16,0.4852,2.333,0,6.0,60.0,12.0,5.0,10.0
497,20,17,0.4961,1.9922,0,6.0,60.0,12.0,5.0,10.0
498,20,18,0.4644,2.1438,1,6.0,60.0,12.0,5.0,10.0
499,20,19,0.5373,0.7884,1,6.0,60.0,12.0,5.0,10.0
500,20,20,0.4376,0.0,1,6.0,60.0,12.0,5.0,10.0
501,20,21,0.4523,0.0,1,6.0,60.0,12.0,5.0,10.0
502,20,22,0.3338,0.0,1,6.0,60.0,12.0,5.0,10.0
503,20,23,0.3616,0.0,1,6.0,60.0,12.0,5.0,10.0
504,21,0,0.3811,0.0,1,6.0,60.0,12.0,5.0,10.0
505,21,1,0.3122,0.0,1,6.0,60.0,12.0,5.0,10.0
506,21,2,0.4186,0.0,1,6.0,60.0,12.0,5.0,10.0
507,21,3,0.3672,0.0,1,6.0,60.0,12.0,5.0,10.0
508,21,4,0.3634,0.0,1,6.0,60.0,12.0,5.0,10.0
509,21,5,0.4501,0.0,1,6.0,60.0,12.0,5.0,10.0
510,21,6,0.47,0.0,1,6.0,60.0,12.0,5.0,10.0
511,21,7,0.5163,0.8658,0,6.0,60.0,12.0,5.0,10.0
512,21,8,0.5585,1.3274,0,6.0,60.0,12.0,5.0,10.0
513,21,9,0.5806,2.6112,0,6.0,60.0,12.0,5.0,10.0
514,21,10,0.5736,3.5763,0,6.0,60.0,12.0,5.0,10.0
515,21,11,0.6178,2.1816,0,6.0,60.0,12.0,5.0,10.0
516,21,12,0.6371,2.7677,0,6.0,60.0,12.0,5.0,10.0
517,21,13,0.7157,1.8713,0,6.0,60.0,12.0,5.0,10.0
518,21,14,0.5816,4.0567,0,6.0,60.0,12.0,5.0,10.0
519,21,15,0.6324,2.6972,0,6.0,60.0,12.0,5.0,10.0
520,21,16,0.5771,2.9269,0,6.0,60.0,12.0,5.0,10.0
521,21,17,0.4584,2.98,0,6.0,60.0,12.0,5.0,10.0
522,21,18,0.5367,1.204,1,6.0,60.0,12.0,5.0,10.0
523,21,19,0.5105,1.0011,1,6.0,60.0,12.0,5.0,10.0
524,21,20,0.4107,0.0,1,6.0,60.0,12.0,5.0,10.0
525,21,21,0.3854,0.0,1,6.0,60.0,12.0,5.0,10.0
526,21,22,0.3848,0.0,1,6.0,60.0,12.0,5.0,10.0
527,21,23,0.4266,0.0,1,6.0,60.0,12.0,5.0,10.0
528,22,0,0.3273,0.0,1,6.0,60.0,12.0,5.0,10.0
529,22,1,0.3317,0.0,1,6.0,60.0,12.0,5.0,10.0
530,22,2,0.4113,0.0,1,6.0,60.0,12.0,5.0,10.0
531,22,3,0.3828,0.0,1,6.0,60.0,12.0,5.0,10.0
532,22,4,0.4316,0.0,1,6.0,60.0,12.0,5.0,10.0
533,22,5,0.4503,0.0,1,6.0,60.0,12.0,5.0,10.0
534,22,6,0.4859,0.0,1,6.0,60.0,12.0,5.0,10.0
535,22,7,0.4751,0.59,0,6.0,60.0,12.0,5.0,10.0
536,22,8,0.6305,2.0495,0,6.0,60.0,12.0,5.0,10.0
537,22,9,0.4726,2.8582,0,6.0,60.0,12.0,5.0,10.0
538,22,10,0.6774,2.0878,0,6.0,60.0,12.0,5.0,10.0
539,22,11,0.7259,4.0019,0,6.0,60.0,12.0,5.0,10.0
540,22,12,0.6296,2.9425,0,6.0,60.0,12.0,5.0,10.0
541,22,13,0.7396,4.1193,0,6.0,60.0,12.0,5.0,10.0
542,22,14,0.5384,3.7748,0,6.0,60.0,12.0,5.0,10.0
543,22,15,0.5926,3.1999,0,6.0,60.0,12.0,5.0,10.0
544,22,16,0.6253,1.9155,0,6.0,60.0,12.0,5.0,10.0
545,22,17,0.637,2.7166,0,6.0,60.0,12.0,5.0,10.0
546,22,18,0.5098,1.1657,1,6.0,60.0,12.0,5.0,10.0
547,22,19,0.5317,0.6355,1,6.0,60.0,12.0,5.0,10.0
548,22,20,0.3997,0.0,1,6.0,60.0,12.0,5.0,10.0
549,22,21,0.3351,0.0,1,6.0,60.0,12.0,5.0,10.0
550,22,22,0.3446,0.0,1,6.0,60.0,12.0,5.0,10.0
551,22,23,0.3615,0.0,1,6.0,60.0,12.0,5.0,10.0
552,23,0,0.3701,0.0,1,6.0,60.0,12.0,5.0,10.0
553,23,1,0.4313,0.0,1,6.0,60.0,12.0,5.0,10.0
554,23,2,0.3804,0.0,1,6.0,60.0,12.0,5.0,10.0
555,23,3,0.4628,0.0,1,6.0,60.0,12.0,5.0,10.0
556,23,4,0.3884,0.0,1,6.0,60.0,12.0,5.0,10.0
557,23,5,0.4856,0.0,1,6.0,60.0,12.0,5.0,10.0
558,23,6,0.442,0.0,1,6.0,60.0,12.0,5.0,10.0
559,23,7,0.556,1.0296,0,6.0,60.0,12.0,5.0,10.0
560,23,8,0.5809,1.0024,0,6.0,60.0,12.0,5.0,10.0
561,23,9,0.6337,2.7607,0,6.0,60.0,12.0,5.0,10.0
562,23,10,0.5112,3.0311,0,6.0,60.0,12.0,5.0,10.0
563,23,11,0.7014,3.6056,0,6.0,60.0,12.0,5.0,10.0
564,23,12,0.5156,3.368,0,6.0,60.0,12.0,5.0,10.0
565,23,13,0.5751,3.024,0,6.0,60.0,12.0,5.0,10.0
566,23,14,0.6442,3.478,0,6.0,60.0,12.0,5.0,10.0
567,23,15,0.6187,2.8915,0,6.0,60.0,12.0,5.0,10.0
568,23,16,0.6546,2.8048,0,6.0,60.0,12.0,5.0,10.0
569,23,17,0.5197,1.4005,0,6.0,60.0,12.0,5.0,10.0
570,23,18,0.5694,1.5155,1,6.0,60.0,12.0,5.0,10.0
571,23,19,0.5193,0.7143,1,6.0,60.0,12.0,5.0,10.0
572,23,20,0.396,0.0,1,6.0,60.0,12.0,5.0,10.0
573,23,21,0.306,0.0,1,6.0,60.0,12.0,5.0,10.0
574,23,22,0.33,0.0,1,6.0,60.0,12.0,5.0,10.0
575,23,23,0.317,0.0,1,6.0,60.0,12.0,5.0,10.0
576,24,0,0.3111,0.0,1,6.0,60.0,12.0,5.0,10.0
577,24,1,0.3134,0.0,1,6.0,60.0,12.0,5.0,10.0
578,24,2,0.387,0.0,1,6.0,60.0,12.0,5.0,10.0
579,24,3,0.3735,0.0,1,6.0,60.0,12.0,5.0,10.0
580,24,4,0.4143,0.0,1,6.0,60.0,12.0,5.0,10.0
581,24,5,0.4226,0.0,1,6.0,60.0,12.0,5.0,10.0
582,24,6,0.5558,0.0,1,6.0,60.0,12.0,5.0,10.0
583,24,7,0.4288,0.3556,0,6.0,60.0,12.0,5.0,10.0
584,24,8,0.5779,1.8897,0,6.0,60.0,12.0,5.0,10.0
585,24,9,0.5288,2.3154,0,6.0,60.0,12.0,5.0,10.0
586,24,10,0.7075,3.1829,0,6.0,60.0,12.0,5.0,10.0
587,24,11,0.6716,2.9022,0,6.0,60.0,12.0,5.0,10.0
588,24,12,0.7133,4.5316,0,6.0,60.0,12.0,5.0,10.0
589,24,13,0.6574,3.4303,0,6.0,60.0,12.0,5.0,10.0
590,24,14,0.6838,1.7522,0,6.0,60.0,12.0,5.0,10.0
591,24,15,0.5641,4.2295,0,6.0,60.0,12.0,5.0,10.0
592,24,16,0.6117,2.8415,0,6.0,60.0,12.0,5.0,10.0
593,24,17,0.5738,2.0119,0,6.0,60.0,12.0,5.0,10.0
594,24,18,0.3966,1.8045,1,6.0,60.0,12.0,5.0,10.0
595,24,19,0.4685,0.907,1,6.0,60.0,12.0,5.0,10.0
596,24,20,0.3879,0.0,1,6.0,60.0,12.0,5.0,10.0
597,24,21,0.3621,0.0,1,6.0,60.0,12.0,5.0,10.0
598,24,22,0.3914,0.0,1,6.0,60.0,12.0,5.0,10.0
599,24,23,0.3178,0.0,1,6.0,60.0,12.0,5.0,10.0
600,25,0,0.3553,0.0,1,6.0,60.0,12.0,5.0,10.0
601,25,1,0.3862,0.0,1,6.0,60.0,12.0,5.0,10.0
602,25,2,0.2971,0.0,1,6.0,60.0,12.0,5.0,10.0
603,25,3,0.4264,0.0,1,6.0,60.0,12.0,5.0,10.0
604,25,4,0.3484,0.0,1,6.0,60.0,12.0,5.0,10.0
605,25,5,0.4482,0.0,1,6.0,60.0,12.0,5.0,10.0
606,25,6,0.4986,0.0,1,6.0,60.0,12.0,5.0,10.0
607,25,7,0.4762,0.4511,0,6.0,60.0,12.0,5.0,10.0
608,25,8,0.6143,1.2343,0,6.0,60.0,12.0,5.0,10.0
609,25,9,0.5758,2.5906,0,6.0,60.0,12.0,5.0,10.0
610,25,10,0.7521,2.7435,0,6.0,60.0,12.0,5.0,10.0
611,25,11,0.6105,3.2954,0,6.0,60.0,12.0,5.0,10.0
612,25,12,0.7091,2.6681,0,6.0,60.0,12.0,5.0,10.0
613,25,13,0.6455,4.563,0,6.0,60.0,12.0,5.0,10.0
614,25,14,0.6547,3.3549,0,6.0,60.0,12.0,5.0,10.0
615,25,15,0.6334,2.9046,0,6.0,60.0,12.0,5.0,10.0
616,25,16,0.6938,3.019,0,6.0,60.0,12.0,5.0,10.0
617,25,17,0.6904,1.4143,0,6.0,60.0,12.0,5.0,10.0
618,25,18,0.5095,1.67,1,6.0,60.0,12.0,5.0,10.0
619,25,19,0.4822,0.9444,1,6.0,60.0,12.0,5.0,10.0
620,25,20,0.4115,0.0,1,6.0,60.0,12.0,5.0,10.0
621,25,21,0.4127,0.0,1,6.0,60.0,12.0,5.0,10.0
622,25,22,0.4069,0.0,1,6.0,60.0,12.0,5.0,10.0
623,25,23,0.3769,0.0,1,6.0,60.0,12.0,5.0,10.0
624,26,0,0.4271,0.0,1,6.0,60.0,12.0,5.0,10.0
625,26,1,0.391,0.0,1,6.0,60.0,12.0,5.0,10.0
626,26,2,0.3564,0.0,1,6.0,60.0,12.0,5.0,10.0
627,26,3,0.3623,0.0,1,6.0,60.0,12.0,5.0,10.0
628,26,4,0.4075,0.0,1,6.0,60.0,12.0,5.0,10.0
629,26,5,0.4874,0.0,1,6.0,60.0,12.0,5.0,10.0
630,26,6,0.5163,0.0,1,6.0,60.0,12.0,5.0,10.0
631,26,7,0.4657,0.7949,0,6.0,60.0,12.0,5.0,10.0
632,26,8,0.5031,1.5668,0,6.0,60.0,12.0,5.0,10.0
633,26,9,0.7059,2.1575,0,6.0,60.0,12.0,5.0,10.0
634,26,10,0.6616,2.8448,0,6.0,60.0,12.0,5.0,10.0
635,26,11,0.6051,2.5269,0,6.0,60.0,12.0,5.0,10.0
636,26,12,0.6223,2.8279,0,6.0,60.0,12.0,5.0,10.0
637,26,13,0.711,2.7555,0,6.0,60.0,12.0,5.0,10.0
638,26,14,0.6671,3.7011,0,6.0,60.0,12.0,5.0,10.0
639,26,15,0.5987,3.5041,0,6.0,60.0,12.0,5.0,10.0
640,26,16,0.531,1.8418,0,6.0,60.0,12.0,5.0,10.0
641,26,17,0.4904,2.4917,0,6.0,60.0,12.0,5.0,10.0
642,26,18,0.4158,1.7807,1,6.0,60.0,12.0,5.0,10.0
643,26,19,0.4669,0.8255,1,6.0,60.0,12.0,5.0,10.0
644,26,20,0.471,0.0,1,6.0,60.0,12.0,5.0,10.0
645,26,21,0.5195,0.0,1,6.0,60.0,12.0,5.0,10.0
646,26,22,0.4071,0.0,1,6.0,60.0,12.0,5.0,10.0
647,26,23,0.3046,0.0,1,6.0,60.0,12.0,5.0,10.0
648,27,0,0.3461,0.0,1,6.0,60.0,12.0,5.0,10.0
649,27,1,0.3893,0.0,1,6.0,60.0,12.0,5.0,10.0
650,27,2,0.4005,0.0,1,6.0,60.0,12.0,5.0,10.0
651,27,3,0.3464,0.0,1,6.0,60.0,12.0,5.0,10.0
652,27,4,0.4535,0.0,1,6.0,60.0,12.0,5.0,10.0
653,27,5,0.3855,0.0,1,6.0,60.0,12.0,5.0,10.0
654,27,6,0.4554,0.0,1,6.0,60.0,12.0,5.0,10.0
655,27,7,0.5183,0.5761,0,6.0,60.0,12.0,5.0,10.0
656,27,8,0.5867,0.8728,0,6.0,60.0,12.0,5.0,10.0
657,27,9,0.5778,1.9644,0,6.0,60.0,12.0,5.0,10.0
658,27,10,0.568,2.9268,0,6.0,60.0,12.0,5.0,10.0
659,27,11,0.564,2.671,0,6.0,60.0,12.0,5.0,10.0
660,27,12,0.6699,3.5858,0,6.0,60.0,12.0,5.0,10.0
661,27,13,0.6888,4.2474,0,6.0,60.0,12.0,5.0,10.0
662,27,14,0.6297,1.1264,0,6.0,60.0,12.0,5.0,10.0
663,27,15,0.5738,3.2703,0,6.0,60.0,12.0,5.0,10.0
664,27,16,0.6045,3.8412,0,6.0,60.0,12.0,5.0,10.0
665,27,17,0.4352,2.0696,0,6.0,60.0,12.0,5.0,10.0
666,27,18,0.4794,1.6183,1,6.0,60.0,12.0,5.0,10.0
667,27,19,0.4716,0.9681,1,6.0,60.0,12.0,5.0,10.0
668,27,20,0.4182,0.0,1,6.0,60.0,12.0,5.0,10.0
669,27,21,0.3582,0.0,1,6.0,60.0,12.0,5.0,10.0
670,27,22,0.36,0.0,1,6.0,60.0,12.0,5.0,10.0
671,27,23,0.3439,0.0,1,6.0,60.0,12.0,5.0,10.0
672,28,0,0.2931,0.0,1,6.0,60.0,12.0,5.0,10.0
673,28,1,0.3351,0.0,1,6.0,60.0,12.0,5.0,10.0
674,28,2,0.3578,0.0,1,6.0,60.0,12.0,5.0,10.0
675,28,3,0.4078,0.0,1,6.0,60.0,12.0,5.0,10.0
676,28,4,0.4284,0.0,1,6.0,60.0,12.0,5.0,10.0
677,28,5,0.4003,0.0,1,6.0,60.0,12.0,5.0,10.0
678,28,6,0.5177,0.0,1,6.0,60.0,12.0,5.0,10.0
679,28,7,0.7026,0.7882,0,6.0,60.0,12.0,5.0,10.0
680,28,8,0.6583,1.3103,0,6.0,60.0,12.0,5.0,10.0
681,28,9,0.6478,1.3332,0,6.0,60.0,12.0,5.0,10.0
682,28,10,0.6012,1.7699,0,6.0,60.0,12.0,5.0,10.0
683,28,11,0.6789,2.3079,0,6.0,60.0,12.0,5.0,10.0
684,28,12,0.6848,2.6626,0,6.0,60.0,12.0,5.0,10.0
685,28,13,0.6389,4.024,0,6.0,60.0,12.0,5.0,10.0
686,28,14,0.7257,3.7238,0,6.0,60.0,12.0,5.0,10.0
687,28,15,0.5609,3.4969,0,6.0,60.0,12.0,5.0,10.0
688,28,16,0.6756,3.356,0,6.0,60.0,12.0,5.0,10.0
689,28,17,0.5682,2.7494,0,6.0,60.0,12.0,5.0,10.0
690,28,18,0.4979,1.4478,1,6.0,60.0,12.0,5.0,10.0
691,28,19,0.4213,0.6749,1,6.0,60.0,12.0,5.0,10.0
692,28,20,0.3705,0.0,1,6.0,60.0,12.0,5.0,10.0
693,28,21,0.4101,0.0,1,6.0,60.0,12.0,5.0,10.0
694,28,22,0.3674,0.0,1,6.0,60.0,12.0,5.0,10.0
695,28,23,0.3139,0.0,1,6.0,60.0,12.0,5.0,10.0
696,29,0,0.3632,0.0,1,6.0,60.0,12.0,5.0,10.0
697,29,1,0.3351,0.0,1,6.0,60.0,12.0,5.0,10.0
698,29,2,0.3122,0.0,1,6.0,60.0,12.0,5.0,10.0
699,29,3,0.3666,0.0,1,6.0,60.0,12.0,5.0,10.0
700,29,4,0.4738,0.0,1,6.0,60.0,12.0,5.0,10.0
701,29,5,0.525,0.0,1,6.0,60.0,12.0,5.0,10.0
702,29,6,0.3519,0.0,1,6.0,60.0,12.0,5.0,10.0
703,29,7,0.5948,0.9022,0,6.0,60.0,12.0,5.0,10.0
704,29,8,0.5824,1.2054,0,6.0,60.0,12.0,5.0,10.0
705,29,9,0.6771,1.7715,0,6.0,60.0,12.0,5.0,10.0
706,29,10,0.6665,3.402,0,6.0,60.0,12.0,5.0,10.0
707,29,11,0.5814,3.5446,0,6.0,60.0,12.0,5.0,10.0
708,29,12,0.5782,4.4421,0,6.0,60.0,12.0,5.0,10.0
709,29,13,0.6892,2.8898,0,6.0,60.0,12.0,5.0,10.0
710,29,14,0.6765,3.8705,0,6.0,60.0,12.0,5.0,10.0
711,29,15,0.61,2.3658,0,6.0,60.0,12.0,5.0,10.0
712,29,16,0.6102,3.486,0,6.0,60.0,12.0,5.0,10.0
713,29,17,0.5395,1.6114,0,6.0,60.0,12.0,5.0,10.0
714,29,18,0.4555,1.7698,1,6.0,60.0,12.0,5.0,10.0
715,29,19,0.4247,0.9071,1,6.0,60.0,12.0,5.0,10.0
716,29,20,0.3316,0.0,1,6.0,60.0,12.0,5.0,10.0
717,29,21,0.3718,0.0,1,6.0,60.0,12.0,5.0,10.0
718,29,22,0.4055,0.0,1,6.0,60.0,12.0,5.0,10.0
719,29,23,0.3684,0.0,1,6.0,60.0,12.0,5.0,10.0
